Pnumber,Nnumber,NuclideName,Half-Life,HalfLifeUnits,DecayType
81,98,179Tl,1.5,ms,A LE 100.00
81,98,179Tl,1.5,ms,P
81,98,179Tl,1.5,ms,EC
81,98,179Tl,1.5,ms,IT
81,99,180Tl,1.09,s,EC = 94.00
81,99,180Tl,1.09,s,A = 6.00
81,99,180Tl,1.09,s,EF = @3.2E-4
82,96,178Pb,0.12,ms,A = 100.00
82,97,179Pb,3.5,ms,A = 100.00
82,98,180Pb,4.1,ms,A AP 100.00
82,99,181Pb,36,ms,A = 100.00
82,99,181Pb,45,ms,A LT 100.00
82,116,198Pb,2.4,h,EC = 100.00
82,117,199Pb,90,m,EC = 100.00
82,117,199Pb,12.2,m,IT AP 93.00
82,117,199Pb,12.2,m,EC AP 7.00
82,118,200Pb,21.5,h,EC = 100.00
82,119,201Pb,9.33,h,EC = 100.00
82,119,201Pb,60.8,s,IT = 100.00
82,112,194Pb,10.7,m,EC = 100.00
82,112,194Pb,10.7,m,A = 7.3E-6
82,113,195Pb,15,m,EC = 100.00
82,113,195Pb,15,m,EC = 100.00
82,114,196Pb,37,m,A LE 3.0E-5
82,114,196Pb,37,m,EC
82,115,197Pb,8.1,m,EC = 100.00
82,115,197Pb,42.9,m,EC = 81.00
82,115,197Pb,42.9,m,IT = 19.00
82,120,202Pb,5.25E+04,y,EC = 100.00
82,120,202Pb,3.54,h,IT = 90.50
82,120,202Pb,3.54,h,EC = 9.50
82,121,203Pb,51.92,h,EC = 100.00
82,121,203Pb,6.21,s,IT = 100.00
82,121,203Pb,480,ms,IT = 100.00
82,122,204Pb,1.40E+17,y,A
82,122,204Pb,66.93,m,IT = 100.00
82,105,187Pb,15.2,s,EC = 88.00
82,105,187Pb,15.2,s,A = 12.00
82,105,187Pb,18.3,s,EC = 90.50
82,105,187Pb,18.3,s,A = 9.50
82,106,188Pb,25.1,s,EC = 90.70
82,106,188Pb,25.1,s,A = 9.30
82,107,189Pb,39,s,EC = 100.00
82,107,189Pb,39,s,A LT 1.00
82,107,189Pb,50,s,EC = 100.00
82,107,189Pb,50,s,A LT 1.00
82,108,190Pb,71,s,EC = 99.60
82,108,190Pb,71,s,A = 0.40
82,101,183Pb,535,ms,A AP 90.00
82,101,183Pb,415,ms,A = 100.00
82,102,184Pb,490,ms,A = 80.00
82,102,184Pb,490,ms,EC = 20.00
82,103,185Pb,6.3,s,A = 34.00
82,103,185Pb,6.3,s,EC
82,103,185Pb,4.3,s,A = 50.00
82,103,185Pb,4.3,s,EC
82,104,186Pb,4.82,s,EC = 60.00
82,104,186Pb,4.82,s,A = 40.00
82,109,191Pb,1.33,m,EC = 99.99
82,109,191Pb,1.33,m,A = 0.01
82,109,191Pb,2.18,m,EC = 100.00
82,109,191Pb,2.18,m,A AP 0.02
82,110,192Pb,3.5,m,EC = 99.99
82,110,192Pb,3.5,m,A = 5.9E-3
82,111,193Pb,0,0,EC
82,111,193Pb,5.8,m,EC = 100.00
82,100,182Pb,55,ms,A AP 98.00
82,100,182Pb,55,ms,EC AP 2.00
82,138,220Pb,300,ns,B- = 100.00
82,134,216Pb,300,ns,B- = 100.00
82,135,217Pb,300,ns,B- = 100.00
82,136,218Pb,300,ns,B- = 100.00
82,137,219Pb,300,ns,B- = 100.00
82,127,209Pb,3.234,h,B- = 100.00
82,128,210Pb,22.2,y,B- = 100.00
82,128,210Pb,22.2,y,A = 1.9E-6
82,129,211Pb,36.1,m,B- = 100.00
82,123,205Pb,1.73E+07,y,EC = 100.00
82,123,205Pb,5.55,ms,IT = 100.00
82,124,206Pb,0,0,0
82,125,207Pb,0,0,0
82,125,207Pb,0.806,s,IT = 100.00
82,126,208Pb,0,0,0
82,130,212Pb,10.64,h,B- = 100.00
82,131,213Pb,10.2,m,B- = 100.00
82,132,214Pb,27.06,m,B- = 100.00
82,133,215Pb,147,s,B- = 100.00
83,120,203Bi,11.76,h,EC = 100.00
83,120,203Bi,305,ms,IT = 100.00
83,121,204Bi,11.22,h,EC = 100.00
83,121,204Bi,13,ms,IT = 100.00
83,121,204Bi,1.07,ms,IT = 100.00
83,113,196Bi,308,s,EC = 100.00
83,113,196Bi,308,s,A = 1.2E-3
83,113,196Bi,0.6,s,EC
83,113,196Bi,0.6,s,IT
83,113,196Bi,240,s,EC = 74.20
83,113,196Bi,240,s,IT = 25.80
83,113,196Bi,240,s,A = 3.8E-4
83,114,197Bi,9.33,m,EC = 100.00
83,114,197Bi,9.33,m,A = 1.0E-4
83,114,197Bi,5.04,m,A = 55.00
83,114,197Bi,5.04,m,EC = 45.00
83,114,197Bi,5.04,m,IT LT 0.30
83,111,194Bi,95,s,EC = 99.54
83,111,194Bi,95,s,A = 0.46
83,111,194Bi,125,s,EC = 100.00
83,111,194Bi,115,s,EC = 99.80
83,111,194Bi,115,s,A = 0.20
83,112,195Bi,183,s,EC = 99.97
83,112,195Bi,183,s,A = 0.03
83,112,195Bi,87,s,EC = 67.00
83,112,195Bi,87,s,A = 33.00
83,117,200Bi,36.4,m,EC = 100.00
83,117,200Bi,31,m,EC LE 100.00
83,117,200Bi,0.4,s,IT = 100.00
83,118,201Bi,103,m,EC = 100.00
83,118,201Bi,57.5,m,EC AP 91.10
83,118,201Bi,57.5,m,IT LE 8.60
83,118,201Bi,57.5,m,A AP 0.30
83,115,198Bi,10.3,m,EC = 100.00
83,115,198Bi,1.6,m,EC = 100.00
83,115,198Bi,7.7,s,IT = 100.00
83,116,199Bi,27,m,EC = 100.00
83,116,199Bi,24.7,m,EC = 99.00
83,116,199Bi,24.7,m,IT LT 2.00
83,116,199Bi,24.7,m,A AP 0.01
83,119,202Bi,1.71,h,EC = 100.00
83,110,193Bi,63.6,s,EC = 96.50
83,110,193Bi,63.6,s,A = 3.50
83,110,193Bi,3.2,s,A = 84.00
83,110,193Bi,3.2,s,EC = 16.00
83,102,185Bi,58,us,P = 90.00
83,102,185Bi,58,us,A = 10.00
83,103,186Bi,14.8,ms,A = 100.00
83,103,186Bi,9.8,ms,A = 100.00
83,101,184Bi,13,ms,A = 100.00
83,101,184Bi,13,ms,A = 100.00
83,106,189Bi,674,ms,A AP 50.00
83,106,189Bi,674,ms,EC LT 50.00
83,106,189Bi,5,ms,A AP 50.00
83,106,189Bi,5,ms,EC LT 50.00
83,107,190Bi,6.3,s,A = 90.00
83,107,190Bi,6.3,s,EC = 10.00
83,107,190Bi,6.2,s,A = 70.00
83,107,190Bi,6.2,s,EC = 30.00
83,104,187Bi,37,ms,A = 100.00
83,104,187Bi,0.37,ms,A = 100.00
83,105,188Bi,265,ms,A = 100.00
83,105,188Bi,265,ms,EC ?
83,105,188Bi,60,ms,A = 100.00
83,105,188Bi,60,ms,EC = ?
83,108,191Bi,12.4,s,A = 51.00
83,108,191Bi,12.4,s,EC = 49.00
83,108,191Bi,125,ms,A = 68.00
83,108,191Bi,125,ms,IT = 32.00
83,108,191Bi,125,ms,EC
83,109,192Bi,34.6,s,EC = 88.00
83,109,192Bi,34.6,s,A = 12.00
83,109,192Bi,39.6,s,EC = 90.00
83,109,192Bi,39.6,s,A = 10.00
83,140,223Bi,300,ns,B- = 100.00
83,140,223Bi,300,ns,BN
83,141,224Bi,300,ns,B- = 100.00
83,141,224Bi,300,ns,BN ?
83,135,218Bi,33,s,B- = 100.00
83,136,219Bi,22,s,B- = 100.00
83,133,216Bi,2.25,m,B- LE 100.00
83,133,216Bi,6.6,m,B- LE 100.00
83,134,217Bi,98.5,s,B- = 100.00
83,139,222Bi,300,ns,B- = 100.00
83,137,220Bi,300,ns,B- = 100.00
83,138,221Bi,300,ns,B- = 100.00
83,138,221Bi,300,ns,BN
83,131,214Bi,19.9,m,B- = 99.98
83,131,214Bi,19.9,m,A = 0.02
83,132,215Bi,7.6,m,B- = 100.00
83,132,215Bi,36.9,s,IT = 76.9
83,132,215Bi,36.9,s,B- = 23.1
83,130,213Bi,45.61,m,B- = 97.80
83,130,213Bi,45.61,m,A = 2.20
83,124,207Bi,31.55,y,EC = 100.00
83,125,208Bi,3.68E+05,y,EC = 100.00
83,125,208Bi,2.58,ms,IT = 100.00
83,122,205Bi,15.31,d,EC = 100.00
83,123,206Bi,6.243,d,EC = 100.00
83,123,206Bi,0.89,ms,IT = 100.00
83,128,211Bi,2.14,m,A = 99.72
83,128,211Bi,2.14,m,B- = 0.28
83,129,212Bi,60.55,m,B- = 64.06
83,129,212Bi,60.55,m,A = 35.94
83,129,212Bi,25,m,A = 67.00
83,129,212Bi,25,m,B- = 33.00
83,129,212Bi,25,m,BA = 30.00
83,129,212Bi,7,m,B- = 100.00
83,126,209Bi,2.01E+19,y,A = 100.0
83,127,210Bi,5.012,d,B- = 100.00
83,127,210Bi,5.012,d,A = 1.3E-4
83,127,210Bi,3.04E+06,y,A = 100.00
84,121,205Po,1.74,h,EC = 99.96
84,121,205Po,1.74,h,A = 0.04
84,121,205Po,0.645,ms,IT = 100.00
84,121,205Po,57.4,ms,IT = 100.00
84,122,206Po,8.8,d,EC = 94.55
84,122,206Po,8.8,d,A = 5.45
84,123,207Po,5.8,h,EC = 99.98
84,123,207Po,5.8,h,A = 0.02
84,123,207Po,2.79,s,IT = 100.00
84,124,208Po,2.898,y,A = 100.00
84,124,208Po,2.898,y,EC = 4.0E-3
84,125,209Po,124,y,A = 99.55
84,125,209Po,124,y,EC = 0.45
84,126,210Po,138.376,d,A = 100.00
84,127,211Po,0.516,s,A = 100.00
84,127,211Po,25.2,s,A = 99.98
84,127,211Po,25.2,s,IT = 0.02
84,128,212Po,0.299,us,A = 100.00
84,128,212Po,45.1,s,A = 99.93
84,128,212Po,45.1,s,IT = 0.07
84,129,213Po,3.72,us,A = 100.00
84,130,214Po,163.6,us,A = 100.00
84,131,215Po,1.781,ms,A = 100.00
84,131,215Po,1.781,ms,B- = 2.3E-4
84,132,216Po,0.145,s,A = 100.00
84,133,217Po,1.53,s,A
84,134,218Po,3.098,m,A = 99.98
84,134,218Po,3.098,m,B- = 0.02
84,135,219Po,620,s,B- = 71.80
84,135,219Po,620,s,A = 28.20
84,136,220Po,300,ns,B- = 100.00
84,137,221Po,112,s,B- = 100.00
84,138,222Po,550,s,B- = 100.00
84,139,223Po,300,ns,B- = 100.00
84,140,224Po,300,ns,B- = 100.00
84,141,225Po,300,ns,B- = 100.00
84,142,226Po,300,ns,B- = 100.00
84,143,227Po,300,ns,B- = 100.00
84,102,186Po,28,us,A AP 100.00
84,103,187Po,1.4,ms,A = 100.00
84,104,188Po,0.275,ms,EC = 100.00
84,104,188Po,0.275,ms,A
84,105,189Po,3.5,ms,A = 100.00
84,106,190Po,2.46,ms,A = 100.00
84,107,191Po,22,ms,A = 99.00
84,107,191Po,93,ms,A = 96.00
84,108,192Po,32.2,ms,A AP 99.50
84,108,192Po,32.2,ms,EC AP 0.50
84,109,193Po,245,ms,A LE 100.00
84,109,193Po,388,ms,A LE 100.00
84,110,194Po,0.392,s,A = 100.00
84,110,194Po,0.392,s,EC
84,111,195Po,4.64,s,A = 94.00
84,111,195Po,4.64,s,EC = 4.00
84,111,195Po,1.92,s,A AP 90.00
84,111,195Po,1.92,s,EC AP 10.00
84,111,195Po,1.92,s,IT LT 0.01
84,112,196Po,5.8,s,A AP 98.00
84,112,196Po,5.8,s,EC AP 2.00
84,113,197Po,84,s,EC = 56.00
84,113,197Po,84,s,A = 44.00
84,113,197Po,32,s,A = 84.00
84,113,197Po,32,s,EC = 16.00
84,113,197Po,32,s,IT = 0.01
84,114,198Po,1.76,m,A = 57.00
84,114,198Po,1.76,m,E = 43.00
84,115,199Po,5.47,m,EC = 92.50
84,115,199Po,5.47,m,A = 7.50
84,115,199Po,4.17,m,EC = 73.50
84,115,199Po,4.17,m,A = 24.00
84,115,199Po,4.17,m,IT = 2.50
84,116,200Po,11.51,m,EC = 88.90
84,116,200Po,11.51,m,A = 11.10
84,117,201Po,15.6,m,EC = 98.87
84,117,201Po,15.6,m,A = 1.13
84,117,201Po,8.96,m,IT = 56.20
84,117,201Po,8.96,m,EC = 41.40
84,117,201Po,8.96,m,A = 2.40
84,118,202Po,44.6,m,EC = 98.08
84,118,202Po,44.6,m,A = 1.92
84,119,203Po,36.7,m,EC = 99.89
84,119,203Po,36.7,m,A = 0.11
84,119,203Po,45,s,IT = 100.00
84,119,203Po,45,s,EC
84,120,204Po,3.519,h,EC = 99.33
84,120,204Po,3.519,h,A = 0.67
85,108,193At,28,ms,A = 100.00
85,108,193At,21,ms,A = 100.00
85,108,193At,27,ms,IT = 76.00
85,108,193At,27,ms,A = 24.00
85,109,194At,310,ms,A
85,109,194At,253,ms,A
85,106,191At,1.7,ms,A = 100.00
85,106,191At,2.1,ms,A = 100.00
85,107,192At,11.5,ms,A = 100.00
85,107,192At,88,ms,A = 100.00
85,119,204At,9.12,m,EC = 96.09
85,119,204At,9.12,m,A = 3.91
85,119,204At,108,ms,IT = 100.00
85,117,202At,184,s,EC = 63.00
85,117,202At,184,s,A = 37.00
85,117,202At,182,s,EC = 91.30
85,117,202At,182,s,A = 8.70
85,117,202At,0.46,s,IT = 99.90
85,117,202At,0.46,s,A = 0.10
85,118,203At,7.4,m,EC = 69.00
85,118,203At,7.4,m,A = 31.00
85,115,200At,43,s,A = 52.00
85,115,200At,43,s,EC = 48.00
85,115,200At,47,s,EC LE 57.00
85,115,200At,47,s,A = 43.00
85,115,200At,7.3,s,EC LT 89.50
85,115,200At,7.3,s,IT LT 89.50
85,115,200At,7.3,s,A AP 10.50
85,116,201At,85.2,s,A = 71.00
85,116,201At,85.2,s,EC = 29.00
85,113,198At,4.2,s,A = 90.00
85,113,198At,4.2,s,EC = 10.00
85,113,198At,1.21,s,A = 84.00
85,113,198At,1.21,s,EC = 16.00
85,114,199At,6.92,s,A = 90.00
85,114,199At,6.92,s,EC = 10.00
85,114,199At,0.31,s,A ? 1.00
85,111,196At,0.388,s,A AP 95.10
85,111,196At,0.388,s,EC = @ 4.90
85,112,197At,0.388,s,A = 96.10
85,112,197At,0.388,s,EC = 3.90
85,112,197At,2,s,A LE 100.00
85,112,197At,2,s,IT LE 4.0E-3
85,112,197At,2,s,EC
85,110,195At,290,ms,A = 100.00
85,110,195At,143,ms,A = 100.00
85,128,213At,125,ns,A = 100.00
85,129,214At,558,ns,A = 100.00
85,126,211At,7.214,h,EC = 58.20
85,126,211At,7.214,h,A = 41.80
85,126,211At,4.23,us,IT = 41.80
85,127,212At,0.314,s,A = 100.00
85,127,212At,0.314,s,EC LT 0.03
85,127,212At,0.314,s,B- LT 2.0E-6
85,127,212At,0.119,s,A AP 99.00
85,127,212At,0.119,s,IT LT 1.00
85,124,209At,5.42,h,EC = 95.90
85,124,209At,5.42,h,A = 4.10
85,125,210At,8.1,h,EC = 99.82
85,125,210At,8.1,h,A = 0.18
85,122,207At,1.81,h,EC = 91.40
85,122,207At,1.81,h,A = 8.60
85,123,208At,1.63,h,EC = 99.45
85,123,208At,1.63,h,A = 0.55
85,120,205At,26.9,m,EC = 90.00
85,120,205At,26.9,m,A = 10.00
85,121,206At,30.6,m,EC = 99.10
85,121,206At,30.6,m,A = 0.90
85,130,215At,0.1,ms,A = 100.00
85,139,224At,1.3,m,B- = 100.00
85,137,222At,54,s,B- = 100.00
85,138,223At,50,s,B- = 100.00
85,135,220At,3.71,m,B- = 92.00
85,135,220At,3.71,m,A = 8.00
85,136,221At,2.3,m,B- = 100.00
85,133,218At,1.5,s,A = 99.90
85,133,218At,1.5,s,B- = 0.10
85,134,219At,56,s,A = 93.60
85,134,219At,56,s,B- = 6.40
85,131,216At,0.3,ms,A = 100.00
85,131,216At,0.3,ms,B- LT 6.0E-3
85,131,216At,0.3,ms,EC LT 3.0E-7
85,132,217At,32.3,ms,A = 99.99
85,132,217At,32.3,ms,B- = 7.0E-3
85,140,225At,300,ns,B- = 100.00
85,141,226At,300,ns,B- = 100.00
85,144,229At,300,ns,B- = 100.00
85,144,229At,300,ns,BN
85,142,227At,300,ns,B- = 100.00
85,142,227At,300,ns,BN ?
85,143,228At,300,ns,B- = 100.00
86,128,214Rn,0.27,us,A = 100.00
86,127,213Rn,19.5,ms,A = 100.00
86,129,215Rn,2.3,us,A = 100.00
86,124,210Rn,2.4,h,A = 96.00
86,124,210Rn,2.4,h,EC = 4.00
86,123,209Rn,28.8,m,EC = 83.00
86,123,209Rn,28.8,m,A = 17.00
86,126,212Rn,23.9,m,A = 100.00
86,125,211Rn,14.6,h,EC = 72.60
86,125,211Rn,14.6,h,A = 27.40
86,120,206Rn,5.67,m,A = 62.00
86,120,206Rn,5.67,m,EC = 38.00
86,122,208Rn,24.35,m,A = 62.00
86,122,208Rn,24.35,m,EC = 38.00
86,121,207Rn,9.25,m,EC = 79.00
86,121,207Rn,9.25,m,A = 21.00
86,140,226Rn,7.4,m,B- = 100.00
86,139,225Rn,4.66,m,B- = 100.00
86,138,224Rn,107,m,B- = 100.00
86,135,221Rn,25,m,B- = 78.00
86,135,221Rn,25,m,A = 22.00
86,134,220Rn,55.6,s,A = 100.00
86,137,223Rn,24.3,m,B- = 100.00
86,136,222Rn,3.8235,d,A = 100.00
86,131,217Rn,0.54,ms,A = 100.00
86,130,216Rn,45,us,A = 100.00
86,133,219Rn,3.96,s,A = 100.00
86,132,218Rn,35,ms,A = 100.00
86,145,231Rn,300,ns,B- = 100.00
86,142,228Rn,65,s,B- = 100.00
86,141,227Rn,20.2,s,B- = 100.00
86,144,230Rn,300,ns,B- = 100.00
86,143,229Rn,12,s,B- = 100.00
86,109,195Rn,6,ms,A = 100.00
86,109,195Rn,5,ms,A = 100.00
86,108,194Rn,0.78,ms,A = 100.00
86,107,193Rn,1.15,ms,A = 100.00
86,117,203Rn,44,s,A = 66.00
86,117,203Rn,44,s,EC = 34.00
86,117,203Rn,26.9,s,A = 75.00
86,117,203Rn,26.9,s,EC = 25.00
86,116,202Rn,9.7,s,A = 78.00
86,116,202Rn,9.7,s,EC = 22.00
86,119,205Rn,170,s,EC = 75.40
86,119,205Rn,170,s,A = 24.60
86,118,204Rn,74.5,s,A = 72.40
86,118,204Rn,74.5,s,EC = 27.60
86,113,199Rn,0.59,s,A = 94.00
86,113,199Rn,0.59,s,EC = 6.00
86,113,199Rn,0.31,s,A = 97.00
86,113,199Rn,0.31,s,EC = 3.00
86,112,198Rn,65,ms,A
86,112,198Rn,65,ms,EC
86,115,201Rn,7,s,A
86,115,201Rn,7,s,EC
86,115,201Rn,3.8,s,EC
86,115,201Rn,3.8,s,A
86,114,200Rn,1.03,s,A = 86.00
86,114,200Rn,1.03,s,EC = 14.00
86,111,197Rn,54,ms,A = 100.00
86,111,197Rn,24,ms,A = 100.00
86,110,196Rn,4.4,ms,A = 99.90
86,110,196Rn,4.4,ms,EC AP 0.10
87,139,226Fr,49,s,B- = 100.00
87,138,225Fr,3.95,m,B- = 100.00
87,137,224Fr,3.33,m,B- = 100.00
87,132,219Fr,20,ms,A = 100.00
87,131,218Fr,1,ms,A = 100.00
87,131,218Fr,22,ms,A LE 100.00
87,131,218Fr,22,ms,IT
87,130,217Fr,19,us,A = 100.00
87,136,223Fr,22,m,B- = 99.99
87,136,223Fr,22,m,A = 6.0E-3
87,135,222Fr,14.2,m,B- = 100.00
87,134,221Fr,286.1,s,A = 100.00
87,134,221Fr,286.1,s,B- LT 0.10
87,133,220Fr,27.4,s,A = 99.65
87,133,220Fr,27.4,s,B- = 0.35
87,129,216Fr,700,ns,A = 100.00
87,128,215Fr,86,ns,A = 100.00
87,128,215Fr,0,0,A = 100.00
87,128,215Fr,0,0,A = 100.00
87,128,215Fr,4,ns,A = 100.00
87,128,215Fr,3.5,ns,A = 100.00
87,127,214Fr,5,ms,A = 100.00
87,127,214Fr,3.35,ms,A = 100.00
87,126,213Fr,34.82,s,A = 99.44
87,126,213Fr,34.82,s,EC = 0.56
87,121,208Fr,59.1,s,A = 89.00
87,121,208Fr,59.1,s,EC = 11.00
87,120,207Fr,14.8,s,A = 95.00
87,120,207Fr,14.8,s,E = 5.00
87,125,212Fr,20,m,EC = 57.00
87,125,212Fr,20,m,A = 43.00
87,124,211Fr,3.1,m,A = 87.00
87,124,211Fr,3.1,m,EC = 13.00
87,123,210Fr,3.18,m,A = 71.00
87,123,210Fr,3.18,m,EC = 29.00
87,122,209Fr,50.5,s,A = 89.00
87,122,209Fr,50.5,s,EC = 11.00
87,143,230Fr,19.1,s,B- = 100.00
87,142,229Fr,50.2,s,B- = 100.00
87,141,228Fr,38,s,B- LT 100.00
87,140,227Fr,2.47,m,B- = 100.00
87,146,233Fr,0.9,s,B- = 100.00
87,146,233Fr,0.9,s,BN ?
87,145,232Fr,5.5,s,B- = 100.00
87,144,231Fr,17.6,s,B- = 100.00
87,118,205Fr,3.97,s,A = 98.50
87,118,205Fr,3.97,s,E = 1.50
87,117,204Fr,1.8,s,A = 92.00
87,117,204Fr,1.8,s,EC = 8.00
87,117,204Fr,1.6,s,A = 90.00
87,117,204Fr,1.6,s,EC = 10.00
87,117,204Fr,0.8,s,A = 74.00
87,117,204Fr,0.8,s,EC = 26.00
87,116,203Fr,0.55,s,A LE 100.00
87,115,202Fr,0.372,s,A = 100.00
87,115,202Fr,0.286,s,A = 100.00
87,119,206Fr,16,s,A AP 84.00
87,119,206Fr,16,s,EC AP 16.00
87,119,206Fr,16,s,A AP 84.00
87,119,206Fr,16,s,EC AP 16.00
87,119,206Fr,0.7,s,IT = 95.00
87,119,206Fr,0.7,s,A = 5.00
87,110,197Fr,0.6,ms,A AP 100.00
87,114,201Fr,62,ms,A = 100.00
87,114,201Fr,19,ms,A = 100.00
87,113,200Fr,49,ms,A = 100.00
87,112,199Fr,4.5,ms,A AP 0.00
87,112,199Fr,4.5,ms,EC ?
87,112,199Fr,6.2,ms,A AP 0.00
87,111,198Fr,15,ms,EC ?
88,137,225Ra,14.9,d,B- = 100.00
88,136,224Ra,3.6319,d,A = 100.00
88,136,224Ra,3.6319,d,14C = 4.0E-9
88,139,227Ra,42.2,m,B- = 100.00
88,138,226Ra,1600,y,A = 100.00
88,138,226Ra,1600,y,14C = 3.2E-9
88,131,219Ra,10,ms,A = 100.00
88,130,218Ra,25.2,us,A = 100.00
88,133,221Ra,28,s,A = 100.00
88,133,221Ra,28,s,14C = 1E-12
88,132,220Ra,18,ms,A = 100.00
88,135,223Ra,11.43,d,A = 100.00
88,135,223Ra,11.43,d,14C = 8.9E-8
88,134,222Ra,38,s,A = 100.00
88,134,222Ra,38,s,14C = 3.0E-8
88,126,214Ra,2.46,s,A = 99.94
88,126,214Ra,2.46,s,EC = 0.06
88,125,213Ra,2.73,m,A = 80.00
88,125,213Ra,2.73,m,EC = 20.00
88,125,213Ra,2.15,ms,IT AP 99.00
88,125,213Ra,2.15,ms,A AP 1.00
88,128,216Ra,182,ns,A = 100.00
88,128,216Ra,182,ns,EC LT 1.0E-8
88,127,215Ra,1.66,ms,A = 100.00
88,129,217Ra,1.6,us,A = 100.00
88,120,208Ra,1.3,s,A = 95.00
88,120,208Ra,1.3,s,EC = 5.00
88,122,210Ra,3.7,s,A AP 96.00
88,122,210Ra,3.7,s,EC AP 4.00
88,121,209Ra,4.6,s,A AP 90.00
88,121,209Ra,4.6,s,EC AP 10.00
88,124,212Ra,13,s,A AP 85.00
88,124,212Ra,13,s,EC AP 15.00
88,123,211Ra,13,s,A AP 93.00
88,123,211Ra,13,s,EC LT 7.00
88,147,235Ra,0,0,0
88,140,228Ra,5.75,y,B- = 100.00
88,142,230Ra,93,m,B- = 100.00
88,141,229Ra,4,m,B-
88,144,232Ra,4.2,m,B- = 100.00
88,143,231Ra,104,s,B- = 100.00
88,146,234Ra,30,s,B- = 100.00
88,145,233Ra,30,s,B- = 100.00
88,115,203Ra,31,ms,A = 100.00
88,115,203Ra,24,ms,A = 100.00
88,114,202Ra,3.8,ms,A = 100.00
88,117,205Ra,210,ms,A LE 100.00
88,117,205Ra,210,ms,EC
88,117,205Ra,170,ms,A LE 100.00
88,117,205Ra,170,ms,EC
88,116,204Ra,57,ms,A = 100.00
88,119,207Ra,1.35,s,A AP 86.00
88,119,207Ra,1.35,s,EC AP 14.00
88,119,207Ra,59,ms,IT AP 85.00
88,119,207Ra,59,ms,A LE 15.00
88,118,206Ra,0.24,s,A = 100.00
88,113,201Ra,1.6,ms,A = 100.00
88,113,201Ra,1.6,ms,EC
89,119,208Ac,95,ms,A AP 99.00
89,119,208Ac,95,ms,EC AP 1.00
89,119,208Ac,25,ms,A AP 90.00
89,119,208Ac,25,ms,EC AP 10.00
89,118,207Ac,27,ms,A = 100.00
89,117,206Ac,22,ms,A = 100.00
89,117,206Ac,33,ms,A = 100.00
89,116,205Ac,20,ms,A AP 100.00
89,145,234Ac,44,s,B- = 100.00
89,144,233Ac,145,s,B- = 100.00
89,143,232Ac,119,s,B- = 100.00
89,142,231Ac,7.5,m,B- = 100.00
89,141,230Ac,122,s,B- = 100.00
89,141,230Ac,122,s,BF = 1.2E-6
89,140,229Ac,62.7,m,B- = 100.00
89,148,237Ac,0,0,B- = 100.00
89,147,236Ac,1.2,m,B- = 100.00
89,146,235Ac,62,s,B- = 100.00
89,123,212Ac,0.93,s,A AP 57.00
89,123,212Ac,0.93,s,EC AP 43.00
89,122,211Ac,0.21,s,A = 100.00
89,121,210Ac,0.35,s,EC ?
89,120,209Ac,0.087,s,A AP 99.00
89,129,218Ac,1.08,us,A = 100.00
89,128,217Ac,69,ns,A = 100.00
89,128,217Ac,69,ns,EC LE 2.00
89,127,216Ac,440,us,A = 100.00
89,127,216Ac,441,us,A = 100.00
89,126,215Ac,0.17,s,A = 99.91
89,126,215Ac,0.17,s,EC = 0.09
89,125,214Ac,8.2,s,A AP 89.00
89,125,214Ac,8.2,s,EC LT 11.00
89,124,213Ac,738,ms,A LT 100.00
89,134,223Ac,2.1,m,A = 99.00
89,134,223Ac,2.1,m,EC = 1.00
89,133,222Ac,5,s,A = 99.00
89,133,222Ac,5,s,EC = 1.00
89,133,222Ac,63,s,A AP 88.00
89,133,222Ac,63,s,IT LE 10.00
89,133,222Ac,63,s,EC AP 0.70
89,132,221Ac,52,ms,A = 100.00
89,131,220Ac,26.4,ms,A = 100.00
89,131,220Ac,26.4,ms,EC = 5.0E-4
89,130,219Ac,11.8,us,A = 100.00
89,139,228Ac,6.15,h,B- = 100.00
89,138,227Ac,21.772,y,B- = 98.62
89,138,227Ac,21.772,y,A = 1.38
89,137,226Ac,29.37,h,B- = 83.00
89,137,226Ac,29.37,h,EC = 17.00
89,137,226Ac,29.37,h,A = 6.0E-3
89,136,225Ac,9.92,d,A = 100.00
89,136,225Ac,9.92,d,14C = 4E-12
89,135,224Ac,2.78,h,EC = 90.90
89,135,224Ac,2.78,h,A = 9.10
89,135,224Ac,2.78,h,B- ?
90,149,239Th,0,0,B- = 100.00
90,148,238Th,9.4,m,B- = 100.00
90,145,235Th,7.1,m,B- = 100.00
90,144,234Th,24.1,d,B- = 100.00
90,147,237Th,4.7,m,B- = 100.00
90,146,236Th,37.3,m,B- = 100.00
90,141,231Th,25.52,h,B- = 100.00
90,141,231Th,25.52,h,A AP 4E-11
90,140,230Th,7.54E+04,y,A = 100.00
90,140,230Th,7.54E+04,y,24Ne = 6E-11 0
90,140,230Th,7.54E+04,y,SF LE 4E-12 0
90,143,233Th,21.83,m,B- = 100.00
90,142,232Th,1.40E+10,y,A = 100.00
90,142,232Th,1.40E+10,y,SF = 1.1E-9
90,138,228Th,1.9125,y,A = 100.00
90,138,228Th,1.9125,y,20O = 1E-11 0
90,137,227Th,18.697,d,A = 100.00
90,139,229Th,7932,y,A = 100.00
90,139,229Th,7,us,IT = 100.00
90,134,224Th,1.04,s,A = 100.00
90,133,223Th,0.6,s,A = 100.00
90,136,226Th,30.57,m,A = 100.00
90,135,225Th,8.75,m,A AP 90.00
